ProcesoSancionId;Expediente;ProcesoSancionTipoNombre;ProcesoSancionEstado;FechaInicio;FechaTermino;ConfirmaPdC;MultaTotalUTA;LinkSNIFA;UnidadFiscalizableId;Nombre;RegionNombre;ComunaNombre;Latitud;Longitud;CategoriaEconomicaNombre;SubCategoriaEconomicaNombre;LinkSNIFA_UF;FechaActualizacion
3524;D-268-2023;Denuncia;Terminado - Sanción;30-11-2023;28-08-2024;No;14.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3524                          ;18291;CARNICERÍA RÍO BLANCO;Región de Aysén del General Carlos Ibáñez del Campo;Aysén;-45.400271458610305;-72.68681855787476;Equipamiento;Oficina comercial;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18291                         ;20-05-26
3525;D-263-2023;Denuncia;Programa de Cumplimiento en ejecución;30-11-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3525                          ;22130;PROYECTO AV. GENERAL BUSTAMANTE 390 - PROVIDENCIA – DACNA;Región Metropolitana;Providencia;-33.44593;-70.63057;Vivienda e Inmobiliarios;Proyecto Inmobiliario;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22130                         ;20-05-26
3526;D-265-2023;Denuncia;Terminado - Sanción;30-11-2023;03-09-2024;No;1.7;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3526                          ;21368;Restobar el Parque Neltume;Región de Los Ríos;Panguipulli;-39.84929;-71.94358;Equipamiento;Discoteca / pub;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/21368                         ;20-05-26
3528;D-270-2023;Denuncia;En curso;30-11-2023;;No;100.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3528                          ;21278;MIRADOR LA FLORESTA IV;Región del Biobío;Hualpén;-36.800422992787425;-73.10677633307104;Vivienda e Inmobiliarios;Conjunto habitacional;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/21278                         ;20-05-26
3529;D-272-2023;Denuncia;Programa de Cumplimiento en ejecución;30-11-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3529                          ;7480;JUCOSA LINARES;Región del Maule;San Javier;-35.626795;-71.661049;Agroindustrias;Planta procesadora de productos agrícolas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/7480                          ;20-05-26
3530;F-081-2023;Fiscalización;Programa de Cumplimiento en ejecución;28-11-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3530                          ;11443;PESQUERA DEEP SEA FOOD S.A.;Región de los Lagos;Quellón;-43.119539;-73.637037;Pesca y Acuicultura;Elaboración y procesado de recursos hidrobiológicos;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11443                         ;20-05-26
3531;D-273-2023;Denuncia;Programa de Cumplimiento en ejecución;30-11-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3531                          ;19607;BAR DE PAPURRI;Región de Magallanes y la Antártica Chilena;Natales;-51.727095;-72.500714;Equipamiento;Discoteca / pub;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/19607                         ;20-05-26
3532;F-079-2023;Fiscalización;En curso;30-11-2023;;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3532                          ;7017;HOTEL EXPLORA TORRES DEL PAINE;Región de Magallanes y la Antártica Chilena;Torres del Paine;-51.116214;-72.991903;Equipamiento;Establecimiento / Infraestructura para turismo;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/7017                          ;20-05-26
3533;D-274-2023;Denuncia;En curso;30-11-2023;;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3533                          ;20320;La Cueva Restobar Ancud;Región de los Lagos;Ancud;-41.8670372120239;-73.8297144048905;Equipamiento;Restorán / Servicio de comidas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/20320                         ;20-05-26
3534;F-075-2023;Fiscalización;Terminado - Sanción;30-11-2023;04-09-2024;No;9.4;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3534                          ;3136;ALCANTARILLADO PUERTO OCTAY;Región de los Lagos;Puerto Octay;-40.97825123579881;-72.88546272132649;Saneamiento Ambiental;Planta de Tratamiento de Aguas Servidas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/3136                          ;20-05-26
3535;D-269-2023;Denuncia;En curso;30-11-2023;;No;59.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3535                          ;21551;PROYECTO DEPTHOUSE MIGUEL CLARO 1207 – 360 INMOBILIARIA - PROVIDENCIA;Región Metropolitana;Providencia;-33.44053;-70.61819;Vivienda e Inmobiliarios;Proyecto Inmobiliario;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/21551                         ;20-05-26
3536;D-275-2023;Denuncia;En curso;30-11-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3536                          ;19142;COMUNIDAD EDIFICIO SANTA MARÍA 2670;Región Metropolitana;Providencia;-33.416749588793685;-70.60966749989645;Vivienda e Inmobiliarios;Edificio Habitacional;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/19142                         ;20-05-26
3537;A-021-2023;Autodenuncia;Programa de Cumplimiento en ejecución;06-12-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3537                          ;10193;YPF PAILLACO;Región de Los Ríos;Paillaco;-40.073177;-72.858798;Equipamiento;Estación de servicio;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/10193                         ;20-05-26
3538;A-022-2023;Autodenuncia;Programa de Cumplimiento en ejecución;06-12-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3538                          ;10190;YPF LOS LAGOS;Región de Los Ríos;Los Lagos;-39.88684554103593;-72.7965999045824;Equipamiento;Estación de servicio;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/10190                         ;20-05-26
3539;D-276-2023;Denuncia;En curso;07-12-2023;;No;1.4;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3539                          ;18410;ASERRADERO CERRO NEGRO;Región de Aysén del General Carlos Ibáñez del Campo;Coyhaique;-45.5874873522924;-72.0094154159985;Forestal;Aserradero / procesadora de madera;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18410                         ;20-05-26
3540;D-277-2023;Denuncia;Programa de Cumplimiento en ejecución;07-12-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3540                          ;18956;CEODEN;Región de Arica y Parinacota;Arica;-18.482767959608825;-70.30734225288296;Equipamiento;Centro de salud humana;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18956                         ;20-05-26
3541;F-071-2023;Fiscalización;Terminado - PDC Satisfactorio;07-12-2023;14-04-2025;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3541                          ;11453;SOCIEDAD COMERCIAL RIO PANGAL LTDA. (PUERTO AYSEN);Región de Aysén del General Carlos Ibáñez del Campo;Aysén;-45.391709;-72.700745;Agroindustrias;Matadero / frigorífico;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11453                         ;20-05-26
3542;F-082-2023;Fiscalización;Terminado - PDC Satisfactorio;13-12-2023;20-10-2025;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3542                          ;3938;CES QUIQUEL II (RNA 100223);Región de los Lagos;Dalcahue;-42.308327;-73.843998;Pesca y Acuicultura;Centro de engorda de salmones;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/3938                          ;20-05-26
3543;F-085-2023;Fiscalización;Programa de Cumplimiento en ejecución;13-12-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3543                          ;6399;CES ELEFANTE (RNA 110731);Región de Aysén del General Carlos Ibáñez del Campo;Aysén;-45.653022;-73.609523;Pesca y Acuicultura;Centro de engorda de salmones;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/6399                          ;20-05-26
3544;F-083-2023;Fiscalización;Programa de Cumplimiento en ejecución;14-12-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3544                          ;22094;Zona Zero Comida Rápida;Región de Los Ríos;Valdivia;-39.818937;-73.247825;Equipamiento;Restorán / Servicio de comidas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22094                         ;20-05-26
3545;F-084-2023;Fiscalización;Programa de Cumplimiento en ejecución;14-12-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3545                          ;22152;Comercial Codico;Región de Los Ríos;Valdivia;-39.82981;-73.22047;Equipamiento;Oficina comercial;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22152                         ;20-05-26
3546;D-278-2023;Denuncia;En curso;14-12-2023;;No;67.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3546                          ;15933;HOTEL SHERATON;Región Metropolitana;Providencia;-33.4217304;-70.6211217;Equipamiento;Establecimiento / Infraestructura para turismo;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15933                         ;20-05-26
3547;F-077-2023;Fiscalización;En curso;14-12-2023;;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3547                          ;2509;MINERA EL TOQUI;Región de Aysén del General Carlos Ibáñez del Campo;Coyhaique;-45.0325849806398;-71.9432167695387;Minería;Minera metálica;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/2509                          ;20-05-26
3548;D-280-2023;Denuncia;Programa de Cumplimiento en ejecución;18-12-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3548                          ;19184;LITTLE CAESAR'S PIZZA - LA REINA;Región Metropolitana;La Reina;-33.4385114682088;-70.56184544020287;Equipamiento;Restorán / Servicio de comidas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/19184                         ;20-05-26
3549;D-282-2023;Denuncia;Terminado - Sanción;18-12-2023;20-01-2026;Sí;2.8;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3549                          ;18208;ASTILLERO VAROMAR;Región de los Lagos;Puerto Montt;-41.498177;-72.986995;Infraestructura Portuaria;Astillero;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18208                         ;20-05-26
3550;D-281-2023;Denuncia;Terminado - Sanción;21-12-2023;26-09-2024;No;2.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3550                          ;15828;EDIFICIO ALFREDO BARROS ERRAZURIZ 1954;Región Metropolitana;Providencia;-33.4268479;-70.61261200000001;Vivienda e Inmobiliarios;Edificio Habitacional;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15828                         ;20-05-26
3551;D-283-2023;Denuncia;Terminado - Sanción;19-12-2023;30-09-2024;No;1.1;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3551                          ;18297;PORTAL MAYOR DE CURAUMA;Región de Valparaíso;Valparaíso;-33.12537720857475;-71.57849679218573;Equipamiento;Centro comercial;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18297                         ;20-05-26
3552;D-284-2023;Denuncia;En curso;22-12-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3552                          ;20600;PROYECTO INMOBILIARIO PEDRO DE OÑA VICUÑA MACKENNA 912 - ÑUÑOA;Región Metropolitana;Ñuñoa;-33.0;-71.0;Vivienda e Inmobiliarios;Edificio Habitacional;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/20600                         ;20-05-26
3553;F-086-2023;Fiscalización;Programa de Cumplimiento en ejecución;27-12-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3553                          ;22040;Vidriería España;Región de Los Ríos;Valdivia;-39.81265;-73.24369;Equipamiento;Oficina comercial;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22040                         ;20-05-26
3554;F-087-2023;Fiscalización;Programa de Cumplimiento en ejecución;27-12-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3554                          ;22295;Centro de Salud Vitalicare;Región de Los Ríos;Valdivia;-39.82982;-73.23931;Equipamiento;Centro de salud humana;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22295                         ;20-05-26
3555;D-286-2023;Denuncia;Terminado - Sanción;28-12-2023;24-03-2025;No;1.2;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3555                          ;21228;Edificio Los Piñones 100;Región Metropolitana;Providencia;-33.42853;-70.62653;Vivienda e Inmobiliarios;Edificio Habitacional;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/21228                         ;20-05-26
3556;D-279-2023;Denuncia;Terminado - PDC Satisfactorio;28-12-2023;10-11-2025;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3556                          ;21417;CONCEPTO SMART LA FLORIDA - IMAGINA;Región Metropolitana;La Florida;-33.51676;-70.60606;Vivienda e Inmobiliarios;Proyecto Inmobiliario;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/21417                         ;20-05-26
3557;D-287-2023;Denuncia;Terminado - Archivado;28-12-2023;23-02-2024;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3557                          ;16012;CENTRO DE EVENTOS EX BUNKER;Región Metropolitana;Recoleta;-33.43210390710927;-70.63964366912842;Equipamiento;Discoteca / pub;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16012                         ;20-05-26
3558;F-089-2023;Fiscalización;Terminado - PDC Satisfactorio;28-12-2023;17-02-2026;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3558                          ;3897;COMPLEJO INDUSTRIAL FORESTAL LEÓN;Región de Ñuble;Coelemu;-36.510264;-72.736702;Energía;Central termoeléctrica;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/3897                          ;20-05-26
3559;F-088-2023;Fiscalización;Programa de Cumplimiento en ejecución;28-12-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3559                          ;19631;TULSA S.A.;Región del Biobío;Lota;-37.1074250221401;-73.1422359471255;Forestal;Aserradero / procesadora de madera;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/19631                         ;20-05-26
3560;D-288-2023;Denuncia;Terminado - Sanción;28-12-2023;14-10-2024;No;53.4;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3560                          ;14191;FORESTAL RÍO CLARO;Región del Maule;Maule;-35.52084262684715;-71.68814334692382;Forestal;Aserradero / procesadora de madera;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14191                         ;20-05-26
3561;D-285-2023;Denuncia;En curso;29-12-2023;;No;35.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3561                          ;19716;EDIFICIO CONDE DEL MAULE 4181 EUROCORP;Región Metropolitana;Estación Central;-33.45295817082687;-70.69373915767957;Vivienda e Inmobiliarios;Edificio Habitacional;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/19716                         ;20-05-26
3562;D-289-2023;Denuncia;Programa de Cumplimiento en ejecución;29-12-2023;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3562                          ;21404;RESTOBAR BAGUALES DE ANGOL;Región de la Araucanía;Angol;-37.803662;-72.696266;Equipamiento;Discoteca / pub;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/21404                         ;20-05-26
3563;D-290-2023;Denuncia;En curso;29-12-2023;;No;110.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3563                          ;1608;PUERTO VALPARAISO;Región de Valparaíso;Valparaíso;-33.032738;-71.62953;Infraestructura Portuaria;Puerto;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/1608                          ;20-05-26
3564;D-291-2023;Denuncia;Terminado - PDC Satisfactorio;29-12-2023;26-03-2025;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3564                          ;19814;ANTENA WOM HUAQUÉN;Región del Maule;Cauquenes;-35.112786;-71.69875;Equipamiento;Otros equipamientos;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/19814                         ;20-05-26
3565;D-001-2024;Denuncia;En curso;05-01-2024;;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3565                          ;22614;PLANTELES PIRÁMIDE DE MALLARAUCO;Región Metropolitana;Melipilla;-33.574825;-71.145332;Agroindustrias;Plantel de cerdos;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22614                         ;20-05-26
3566;D-003-2024;Denuncia;Programa de Cumplimiento en ejecución;16-01-2024;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3566                          ;20945;COMUNIDAD EDIFICIO TORRES DEL PAINE;Región de Valparaíso;Viña del Mar;;;Vivienda e Inmobiliarios;Edificio Habitacional;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/20945                         ;20-05-26
3567;D-006-2024;Denuncia;En curso;19-01-2024;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3567                          ;5252;CES TAHUENAHUEC (RNA 110511);Región de Aysén del General Carlos Ibáñez del Campo;Cisnes;-44.455005;-73.992853;Pesca y Acuicultura;Centro de engorda de salmones;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/5252                          ;20-05-26
3568;D-009-2024;Denuncia;Terminado - Sanción;19-01-2024;24-10-2024;No;6.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3568                          ;19390;PREFABRICADOS DE HORMIGÓN CUMBRES;Región Metropolitana;Paine;-33.81188;-70.75135;Instalación fabril;Otras;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/19390                         ;20-05-26
3569;D-010-2024;Denuncia;Terminado - Sanción;19-01-2024;30-12-2024;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3569                          ;22061;WE ON BAR;Región de Valparaíso;Valparaíso;;;Equipamiento;Restorán / Servicio de comidas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22061                         ;20-05-26
3570;D-008-2024;Denuncia;En curso;22-01-2024;;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3570                          ;21708;cancha padel el verdin;Región de Aysén del General Carlos Ibáñez del Campo;Coyhaique;-45.561499;-72.008193;Equipamiento;Centro deportivo / gimnasio;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/21708                         ;20-05-26
3571;D-005-2024;Denuncia;En curso;22-01-2024;;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3571                          ;3714;CES CANALAD 3 (RNA 110916);Región de Aysén del General Carlos Ibáñez del Campo;Cisnes;-44.58205;-73.293375;Pesca y Acuicultura;Centro de engorda de salmones;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/3714                          ;20-05-26
3572;D-002-2024;Denuncia;Terminado - Sanción;22-01-2024;24-10-2024;No;1.8;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3572                          ;22411;IGLESIA EL ÚLTIMO TIEMPO - LO PRADO;Región Metropolitana;Lo Prado;-33.43724;-70.73771;Equipamiento;Centro de culto religioso / espiritual;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/22411                         ;20-05-26
3573;D-011-2024;Denuncia;Terminado - Archivado;23-01-2024;19-08-2024;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3573                          ;19401;PUB PIEDRA ROJA;Región del Biobío;Concepción;-36.814222;-73.059356;Equipamiento;Discoteca / pub;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/19401                         ;20-05-26
3574;D-012-2024;Denuncia;Terminado - Sanción;23-01-2024;31-05-2024;No;5.8;https://snifa.sma.gob.cl/Sancionatorio/Ficha/3574                          ;20898;Barraca Rodrigo Fonseca Fernández;Región de Ñuble;Chillán;-36.625146;-72.086106;Forestal;Aserradero / procesadora de madera;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/20898                         ;20-05-26
